Game_id,Game_name,Developer,Publisher,Release Date,Price,Metacritic Score,Headsets,Input,Play Area,Genre,Support Language
911580,Audio Infection,RaafOritme,RaafOritme,"30 Nov, 2018",¥ 100,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;standing;roomscale,;Action;Casual;Indie,;English
1872170,Rob the bank,djburnseygames,djburnseygames,"11 Apr, 2022","¥ 1,400",,;valveindex;htc,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Adventure;Indie,;English
605760,gRally,ghiboz,ghiboz,"21 May, 2018","¥ 1,220",,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Racing;Simulation;Sports;Early Access,;English;Italian;French
820480,Warriors Of Titus,Martin Kutlak,Martin Kutlak,"30 Mar, 2018","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Indie,;English
1605640,Empower,DespoDev,DespoDev,"31 May, 2021","¥ 2,000",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;standing;roomscale,;Action;Indie;Simulation;Early Access,;English
1030770,Mech Game,Spellbook,www.Spellbook.com,"4 Aug, 2020",¥ 930,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Indie;Massively Multiplayer;Simulation;Early Access,;English
1027280,MocuMocuVRM,Vrai,Vrai,"21 Feb, 2019",¥ 400,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Utilities,;English;Japanese
750440,Skylight,E McNeill,E McNeill,"28 Dec, 2017","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Indie;Strategy,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Traditional Chinese
1627180,Operation Insanity,Hollow World Games llc,Hollow World Games llc,"30 Jul, 2021","¥ 1,520",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure,;English
1421310,Secret of Harrow Manor 2,Brandon Smith,Only Human Studios,"6 Oct, 2020",¥ 410,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie,;English
1566500,Strife: The Expanse,Falling Ash Games,Falling Ash Games,"14 May, 2021",¥ 205,,;oculus,;vr_input_motion,;seated;standing,;Casual;Indie;Strategy,;English
428190,MadOut Open City,MadOut Games,MadOut Games,"18 Dec, 2015",¥ 798,,;oculus,;controller;vr_input_kbm,;seated,;Action;Indie;Racing;Simulation;Sports,;English;Russian
504470,Salvaged,Opposable Games,Opposable Games,"17 Nov, 2016","¥ 1,280",,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Strategy;Early Access,;English
457690,Hotel Blind,Serellan LLC,Serellan LLC,"5 Apr, 2016",¥ 198,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing,;Casual;Indie;Simulation,;English
592620,Trajectory,Sky Trail Ltd,Sky Trail Ltd,"10 Mar, 2017",¥ 730,,;htc,;vr_input_kbm,;seated;standing,;Action;Adventure;Indie,;English
344890,A.R.M. PLANETARY PROSPECTORS EP1 Asteroid Resource Mining,Nefarious Dimensions Interactive Games,Nefarious Dimensions Inc.,"1 Oct, 2015","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,;English
1147840,Hyper Storm,MotionHouse,MotionHouse,"3 Oct, 2019",¥ 100,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Indie,;English
907940,Defense Contract,Faff Games LLC,Faff Games LLC,"2 Dec, 2018",¥ 410,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;standing,;Racing;Early Access,;English
1008070,I See You,VR Triber,VR Triber,"1 Jan, 2019","¥ 1,010",,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;Massively Multiplayer;Racing;Simulation;Sports,;English
1324630,Drive-By Cop,qrnch Tech AB,qrnch Tech AB,"26 Jul, 2021",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;seated;roomscale,;Action;Indie;Racing,;English
655200,Arena,Surreal Games,Surreal Games,"1 Aug, 2017",¥ 410,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Indie;Simulation;Sports;Early Access,;English
690690,NEUTRANS,Synamon Inc.,Synamon Inc.,"2 Aug, 2017",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Utilities,;English;Japanese
1223160,CyberLink PowerDVD 20 Ultra,CyberLink,Deep Silver,"14 Apr, 2020","¥ 11,800",,;valveindex;htc;oculus,;vr_input_kbm,;standing,;Animation & Modeling;Utilities,;English;French;Italian;German;Spanish - Spain;Russian;Japanese;Simplified Chinese;Traditional Chinese;Portuguese - Brazil;Korean
482460,Reverence: The Ultimate Combat Experience,Mantis Studios,Mantis Studios,"13 Sep, 2016","¥ 1,480",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie;Simulation;Early Access,;English
608540,Blastercell,Robot Games,SmokinSkull,"10 May, 2017",¥ 520,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller,;seated;standing,;Action;Casual;Indie,;English
820660,Future City Coaster,LightEx,LightEx,"29 Mar, 2018",¥ 205,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Adventure;Casual;Indie;Simulation;Sports,;English
892900,Emoto,"Guangzhou little lamb Animation Technology Co., Ltd.","Guangzhou little lamb Animation Technology Co., Ltd.","27 Sep, 2018",Free To Play,,;valveindex;htc;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Video Production,;English;Simplified Chinese
1431370,ThrustWorks,Wacky Wallaby,Dystopian Edge Publishing,"22 Oct, 2020",,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;Simulation,;English
838840,Secret of Harrow Manor,Only Human Studios,Only Human Studios,"24 Apr, 2018",¥ 310,,;valveindex;htc,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie,;English
1393010,Festoon Player,phileday@yahoo.co.uk,Arcus Studios,"31 Aug, 2020","¥ 1,640",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Design & Illustration;Video Production,;English
759980,MIMIC,Scribe,Alpha Graphic Designs,"28 Dec, 2017","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Simulation;Sports;Strategy;Early Access,;English
686620,3D Mahjong worlds,PixelBrain Studio,PixelBrain Studio,"16 Apr, 2018","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie,;English
886480,Audiate,Fraser K,Fraser K,"29 Oct, 2018","¥ 3,090",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Audio Production,;English
788020,Critical Gravity,MOGA Creative,MOGA Creative,"1 Jan, 2020","¥ 1,010",,;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Casual;Indie;Racing;Simulation;Sports;Strategy,;English
370140,Nebulous,Namazu Studios,Namazu Studios,"29 Aug, 2016","¥ 1,480",,;oculus,;controller;vr_input_kbm,;seated,;Casual;Indie,;English
955290,The Blood Eclipse,Only Human Studios,Only Human Studios,"20 Oct, 2018",¥ 410,,;valveindex;htc,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Adventure;Indie,;English
533660,Ziggy's Chase,phime studio LLC,phime studio LLC,"3 Jan, 2017",¥ 205,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated;standing,;Action;Adventure;Casual;Indie,;English
1339290,ZONEX,Showbit Entertainment,Showbit Entertainment,"30 Jun, 2020",,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;Simulation,;English
778600,Zero Gravity Pool,Physical Numerics,Physical Numerics,"19 Jan, 2018",¥ 310,,;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;standing;roomscale,;Casual;Sports,;English
505020,Neon Exile,Mythical City Games,Mythical City Games,"6 Aug, 2019",Free,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;roomscale,;Action;Indie;Massively Multiplayer;RPG;Early Access,;English
1073090,Vrerience,Rick Evenhuis,Malintis,"13 Jul, 2019",,,;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Utilities,;English
522960,Airship Commander,CBL Industries,CBL Industries,"6 Oct, 2016",¥ 980,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Simulation;Early Access,;English
501280,VirZOOM Gamepad Emulator,VirZOOM,VirZOOM,"15 Jul, 2016",,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Utilities,;English
919730,Project Z,SlinDev,SlinDev,"29 Oct, 2019",¥ 520,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;standing,;Adventure;Casual;Indie,;English
1002600,Temple of Pizza,Paul Kohler,Paul Kohler,"13 Jan, 2019",Free To Play,,;valveindex;oculus,;vr_input_motion,;standing,;Action;Adventure;Casual;Simulation,;English
731760,Crawl Space: The Mansion,Project Whitecard Studios Inc.,EvolVR Games Ltd.,"26 Oct, 2017","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Adventure,;English
913680,Skybox Painter 3D,Toastar Virtual Entertainment,Toastar Virtual Entertainment,"10 Sep, 2018","¥ 1,010",,;valveindex;htc,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Design & Illustration;Photo Editing,;English;French;Italian;German;Spanish - Spain;Arabic;Portuguese - Brazil;Bulgarian;Traditional Chinese;Simplified Chinese;Danish;Finnish;Greek;Japanese;Korean;Dutch;Norwegian;Polish;Portuguese;Romanian;Russian;Swedish;Thai;Czech;Turkish;Ukrainian;Hungarian
520230,TwinForce,ETI,ETI,"20 Sep, 2016",¥ 498,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Casual;Indie;Early Access,;English
830890,Infinite Vector,The Burning Red Design,The Burning Red Design,"16 Apr, 2018",Free to Play,,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;Strategy,;English
875270,Anceder,Cédric Andreu,Cédric Andreu,"26 Jul, 2018","¥ 1,320",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller,;seated;standing,;Action;Casual;Indie,;English;French;Spanish - Spain;Simplified Chinese
880330,Last Byte Standing,RDLabs sp. z o.o. sp.k.,RDLabs sp. z o.o. sp.k.,"30 Jul, 2018","¥ 1,520",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Indie,;English
951780,Zombie Deathrace Feeding Frenzy,"COR Entertainment, LLC","COR Entertainment, LLC","7 Jun, 2019",¥ 100,,;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Indie,;English
582290,Rest House,studio Don Quixote,studio Don Quixote,"10 Mar, 2020",¥ 498,,;valveindex;htc,,,;Adventure,;English
568480,Space Slam,;),Quickdraw Studios,"12 Jan, 2017","¥ 1,180",,;valveindex;htc;oculus,;controller,;seated,;Action;Indie,;English
1459850,Microjob,Murat Aydin,Murat Aydin,"21 Dec, 2020","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated,;Indie,;English;French;Italian;German;Czech;Danish;Finnish;Hungarian;Norwegian;Polish;Portuguese;Swedish;Turkish;Russian;Spanish - Spain
743100,dsync,Big Galoot,Big Galoot,"15 Jun, 2018",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Indie,;English
456150,SpaceSys,3DEA,SpaceSys Inc.,"20 Mar, 2018",SpaceSys Demo,,;valveindex;htc,;vr_input_kbm,;seated;standing,;Utilities;Early Access,;English
806230,Mech League Hunting,VRGEN,VRGEN,"18 Jun, 2019",¥ 720,,;valveindex,;vr_input_motion,;seated;standing,;Action;Casual;Indie;RPG,;English
1439360,Hadrian's Villa Reborn: Stadium Garden,Flyover Zone,Flyover Zone,"7 Nov, 2020","¥ 1,010",,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Casual;Simulation;Education,;English
1445360,MUZEGATE,MUZEGATE TEAM,Dystopian Edge Publishing,"27 Oct, 2020",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Simulation,;English
961230,"Backgammon, Chess & Checkers",MobileFusion Apps Ltd,MobileFusion Apps Ltd,"29 Oct, 2018",,,;valveindex;htc,;vr_input_motion,;seated,;Casual;Indie;Strategy,;English;French;German;Spanish - Spain;Arabic;Portuguese;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America
1650430,Sci-Fantasy Defence,Ivan Chernyakov,Ivan Chernyakov,"14 Mar, 2022","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Indie;Strategy,;English
917220,Trigger Finger,"Monarchy Media, LLC","Monarchy Media, LLC","14 Dec, 2018",Free to Play,,;valveindex;htc;oculus,;vr_input_motion,;standing,;Action;Indie,;English
1177730,W.H.A.L.E.,PixelsDesign VR Dev,PixelsDesign VR Dev,"31 Oct, 2019","¥ 21,100",,;oculus,;vr_input_motion,;seated;standing;roomscale,;Indie;Simulation,;English
787650,Neonwall,Norain Games,JanduSoft,"13 Sep, 2018","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie;Strategy,;English;French;German;Spanish - Spain;Italian;Portuguese
929530,Glassteroids,Rotech Digital Ltd,Rotech Digital Ltd,"13 Nov, 2018",¥ 100,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie;Early Access,;English
523440,zTime (Danger Noodles!),Hazardous Software,Hazardous Software,"24 Oct, 2016",¥ 498,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;Early Access,;English
1028990,Maze Of Time,Frederik Holst,Frederik Holst,"23 Feb, 2019",¥ 100,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Adventure;Strategy,;English
810020,Belle II in Virtual Reality,Zachary Duer,"Virginia Tech Institute for Creativity, Arts and Technology","5 Mar, 2018",Free,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing,;Education,;English
