Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_Space
3634830803298285,Zero Caliber: Reloaded,"¥2,490","**Forest Graphics Overhaul Update is LIVE**

40+ realistic weapons | 100+ skins | 50+ attachments | Single player/Co-op campaign | Survival mode | Realtime weapon customization & more!

Immerse yourself in the action, customize your gear and unleash your inner hero! 

# SINGLE PLAYER CAMPAIGN
You'll find yourself in a war-ridden, dystopian US as a newly enlisted OSA soldier. What does OSA stand for? Outer States of America, the last bastion of hope. 
Rise through the ranks while fighting the good fight on 20+ story-driven missions along the way to your ultimate goal: saving humanity! 

# CO-OP MODE
Invite your friends to your Co-op session, communicate via the built-in voice chat and fight through the whole campaign together!

# SURVIVAL MODE
Test your skills by defending valuable assets - how long can you survive? 

# POST-RELEASE UPDATES
Keep an eye out for future updates, the fun doesn't end here! ;) 

# SUPPORT
If you encounter any issues, please contact us: support@xrealgames.com","Single User, Co-op","Standing, Roomscale, Sitting",Oculus Touch,"Quest, Quest 2",Games,"Action, Shooter, Simulation",English,1.6.1074,XREAL Games,XREAL Games,https://www.xrealgames.com/,"May 14, 2021",Privacy Policy,4.0 GB
2441213515992073,Demeo,"¥2,990","**BUY DEMEO IN VR, GET IT ON PC FOR FREE**

Adventurers, it’s time to unite! A dark force has taken over the underworld in the RPG dungeon crawler, Demeo, and you’re not likely to survive alone. Gather up to four players as you work together to vanquish the unholy force that corrupts this world... or die trying. 

Assume the role of eagle-eyed hunter, mystical sorcerer, deadly assassin, protective guardian, or melodic bard in this truly authentic tabletop experience. 

NEW: Paint miniatures with friends, play cassettes in the boombox and more in the latest update to Heroes’ Hangout!
 
THREE ADVENTURES:
- Brave the corrupted catacombs of ‘The Black Sarcophagus’
- Enter the unforgiving sewers in ‘Realm of the Rat King’
- Journey into the cursed woodlands in ‘Roots of Evil’

All VR owners also get the PC version of Demeo for FREE via the Oculus app on Windows. Visit https://reso.ly/3J4llBU for details.","Single User, Multiplayer, Co-op","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Adventure, RPG, Strategy","English, French (France), German, Japanese, Korean, Spanish (Mexico)",1.15.158895,Resolution Games,Resolution Games,https://www.resolutiongames.com/demeo,"May 7, 2021",Privacy Policy,961 MB
3180994211970184,The Wizards - Dark Times,"¥2,490","Embark on a perilous journey across the plague-ridden realm of Meliora, and experience the end of the world as you know it.

Discover and master 11 individually designed spells of various uses and effects. Forget about button combinations! Command the arcane powers with nothing but hand gestures - as a true Wizard does!

A mysterious plague has fallen upon the realm of Meliora, twisting its inhabitants into beings of hatred and madness. Forbidden powers and rogue wizards are involved, leaving only you to face the apocalypse head-on. 

Dare to journey through the Forsaken Wood, wade through the poisonous swamps of Meliora, descend into the ruinous Necropolis, and more - with no magical barriers to stop you!

Features: 
• Action-adventure VR spellcaster set in a rich fantasy world
• Improved system of casting spells with hand gestures
• New spells and enemies 
• New region of Meliora to explore
•New Game+, Hardcore Mode and Sandbox Arena Mode
• Advanced enemy AI
• Reworked health system",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Action, Adventure","English, Chinese (China), French (France), German, Russian, Spanish (Spain)",1.13,Carbon Studio,Carbon Studio,https://darktimesgame.com/,"May 7, 2021",Privacy Policy,4.6 GB
2562090053828017,Star Wars™ Pinball VR,"¥2,570","For the first time ever, Star Wars™ Pinball surrounds us in virtual reality! Star Wars™ Pinball VR collects 8 AMAZING TABLES:
 • The Mandalorian 
 • Star Wars Episode IV: A New Hope 
 • Star Wars Episode V: The Empire Strikes Back 
 • Star Wars Episode VI: Return of the Jedi 
 • Rogue One: A Star Wars Story
 • Star Wars Rebels
 • Masters of the Force
 • Classic Collectibles
 
 Exciting new features exclusive to this release: 
 • The fully customizable FAN CAVE houses your “virtual” pinball table and items you earn. 
 • TOTAL IMMERSION MODE allows you to experience everything at table level. 
 • 360-DEGREE MINIGAMES surround you with iconic Star Wars set pieces. 
 
 Other features from past Star Wars™ Pinball releases return: 
 • HAPTIC FEEDBACK for controllers so it feels like actual pinball
 • CAREER MODE for short, targeted gameplay sessions
 • FORCE POWERS to power up your play
 • A CANTINA JUKEBOX of John Williams music",Single User,"Sitting, Standing","Oculus Touch, Touch (as Gamepad)","Quest, Quest 2",Games,Simulation,"English, French (France), German, Italian, Japanese, Korean, Spanish (Spain)",1.3,Zen Studios,Zen Studios,http://starwarspinball.com/,"April 30, 2021",Privacy Policy,2.6 GB
3895994960415614,Wraith: The Oblivion - Afterlife,"¥2,208","You died in a mysterious seance and have become a Wraith, one of the restless undead. In this VR horror game, use your supernatural abilities to solve the mystery behind your death. But beware of the sinister Spectres lurking in the shadows...

BECOME A WRAITH 
Move through walls, track the movement of other spirits, and manipulate objects at a distance to uncover the truth of how you met your end. 

EXPLORE THE BARCLAY MANSION 
The Barclay Mansion is an opulent residence filled with Hollywood decadence, occult research, and terrifying monsters. Using Relic Items and Wraith abilities to explore and hunt for clues.

BEWARE OF SPECTRES 
Hostile spirits, each connected to the bigger mystery, roam the mansion’s halls. With few ways to defend yourself, you must avoid and outwit these lost souls.

EXPERIENCE THE WORLD OF DARKNESS IN VR 
Wraith: The Oblivion - Afterlife is set in the World of Darkness, the shared universe containing Vampire: The Masquerade, Werewolf: The Apocalypse, and more.",Single User,"Sitting, Roomscale, Standing",Oculus Touch,"Quest, Quest 2",Games,"Adventure, Exploration, Horror","English, Chinese (China), French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico), Spanish (Spain)",1.0,Fast Travel Games,Fast Travel Games,https://fasttravelgames.com/games/wraithafterlife,"April 23, 2021",Privacy Policy,3.8 GB
3285668754893704,RiBLA Studio,"¥2,990","RiBLA Studio is the simple and easy way for anybody to make their very own videos in VR. Be the actor, be the cameraman, whatever you need to bring your creative dream to life!

Use your own 3D models, images, props, motions, and songs to make your very own anime video! RiBLA Studio supports the following asset formats:

・3D Character Models: VRM
・Static Images: JPG, PNG
・3D Prop Models: OBJ
・Motions: BVH
・Music: WAV

It comes pre-installed with 2 character models and a variety of props, backgrounds, motions, and songs.

Branded asset packs for a variety of famous games/anime are also available as DLC.

The videos you make will be stored on your VR device and can be uploaded to your social media.

Note that RiBLA Studio does not have video editing capabilities. If you want to add post-processing or combine the videos you made in the software, please do so on your PC.

We hope you'll enjoy RiBLA Studio, the easy way to make animation every day!

NexTone License Number: ID000006972",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"Art/Creativity, Casual, Utility","English, Japanese",2.2,Avex Technologies Inc.,Avex Technologies Inc.,https://ribla-studio.com/,"April 16, 2021",Privacy Policy,437 MB
2088366894520136,Carly and the Reaperman,"¥2,208","Play Together. Maybe Forever. 

Grab a friend and work to help Carly on her quest to escape the Underworld in this award-winning puzzle-platforming adventure designed for cooperative online play in VR. 

Your friend can join as Carly for free on PC or Mac!

Step into the recently-dead shoes of Carly as you run and jump your way through incredible platforming challenges -- or take up the mantle of the Reaperman and change the environment around you in real-time to give Carly new places to explore, avoid dangerous obstacles, and help her to achieve the impossible. 

Carly and the Reaperman is a unique VR co-op experience that balances brains and brawn as together, you puzzle your way through the insidious platforms of the Underworld.","Single User, Multiplayer, Co-op","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Puzzle, Social","English, Chinese (China), French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish (Spain), Swedish",1.22.124755,Odd Raven Studios,Beyond Frames Entertainment AB,https://carlyandthereaperman.com/,"April 16, 2021",Privacy Policy,1.5 GB
2236053486488156,VZfit,Get,"Ride to every corner of the world while getting a full-body cardio workout!
20% OFF ANNUAL PASS FOR A LIMITED TIME

CHALLENGES AND VIRTUAL RIDES
Unlock badges, cosmetics and rewards in our new challenges & try our new French Countryside virtual ride!

EXPLORE
From the snow capped Italian Alps to the sun kissed coast of Oahu, experience our planet’s beauty over 10 million miles of roads through Google Street View**.

MAKE IT YOURS
Create your own rides and share them! Earn coins while riding to customize your rider.

FAMILY FRIENDLY
Everyone using your Quest can track their own stats and progress. 

You can even cycle with a bike or elliptical with the addition of a cadence sensor!

Start your journey today with 7-days of unlimited riding, followed by a free, time-limited mode with access to all features. 
Full membership options include monthly subscription, or annual and day passes.

Where will you ride first?
**Uses Google Street View data but is not an official Google product","Single User, Multiplayer, Co-op","Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"Exploration, Sports, Travel",English,1.6.8.4,"VirZOOM, Inc.","VirZOOM, Inc.",https://vzfit.com/,"April 16, 2021",Privacy Policy,1.5 GB
2753873371404693,Swarm,"¥2,490","""SPIDER-MAN WITH GUNS — this is what VR was made for!""

SWARM is a fast-paced, arcade-style grapple shooter, with quick sessions, bright colorful worlds and globally competitive leaderboards that will take you back to the glory days of Arcade Games.

Armed with just a grappling hook and your handy pistols, you’ll be plunged into a flow state as you grapple, shoot and battle your way to the heart of the SWARM before it’s too late. Twitch reactions won’t be enough to carry you through, you’ll need to think strategically and plan your next move to stay alive.

Intense. Demanding. Exhilarating.

Did we mention hard?

---------------------
CROSS-BUY - Buy for Rift or Quest and get the other free

""Swarm could very well represent a turning point in the VR arcade genre"" - VR Scout

""Swarm’s gameplay is as bold as its visuals, and...is instantly addictive"" - VR Focus

""Hours of fun that makes the game hard to put down"" - Gaming Trend","Single User, Multiplayer","Standing, Roomscale, Sitting",Oculus Touch,"Quest, Quest 2",Games,"Arcade, Shooter, Social","English, French (France), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",1241(LIVE),Greensky Games,Greensky Games,http://www.swarmvrgame.com/,"April 9, 2021",Privacy Policy,1.3 GB
2401648309868679,Traffic Jams,"¥2,208","In this wacky VR game, control traffic your way in the face of outrageous events, flagrant road rage and up to 4 non-VR friends in party mode!

Starting out on a quiet corner in a small town, job offers start pouring in from around the globe. Guide rude pedestrians, impatient drivers, and the occasional meteorite along before road rage strikes. Sound easy? Think again! This wacky VR game is full of monsters, (un)natural disasters, and something called… ‘cheese bowling’?

Made it to the top in career mode? Keep your VR headset cool as up to 4 non-VR friends turn up the heat in (couch) party mode! TIP: Cast your VR screen for the best shared experience!

●	Career mode: Control traffic your way - around the globe!
●	Easy to pick up, hard to master: Traffic controlling may seem easy; it isn’t!
●	Wacky challenges: Each city introduces its own events, ranging from pesky to outrageous
●	Party mode: Join up to 4 non-VR friends in party mode!
","Single User, Multiplayer","Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Arcade, Casual, Simulation","English, English (US), Chinese (China), Chinese (Taiwan), Dutch, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish (Spain)",1.0.21050311,Little Chicken Game Company,Vertigo Games,https://trafficjams-vr.com/,"April 9, 2021",Privacy Policy,949 MB
3392175350802835,Floor Plan 2,"¥2,490","Floor Plan 2 is a comedy adventure inspired by escape rooms, packed with more puzzles than you can fit in an elevator.

On your first day of work, the boss sends you on an errand to retrieve a lost treasure that will turn the company's fortunes around. And good news: it's somewhere in the building! Just use the elevator down the hall. Oh, and by the way, each floor is a gateway to another world, nobody speaks your language, and time and space are fluid.

OK good luck!

Features:
• Use your elevator to solve mind-bending puzzles in a series of connected escape rooms
• Step out onto each floor, explore, and meet bizarre characters
• Revisit completed puzzles to find new, remixed challenges waiting for you
• Over 4 hours of hand-crafted, charming-as-heck gameplay, plus future content updates
• Built exclusively for VR, and designed to be comfortable for everyone

Developed with love by Turbo Button in Los Angeles. Find us on Twitter at @TurboButtonInc!",Single User,"Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Adventure, Exploration, Puzzle","English, French (France), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",1.0.2.7(LIVE),Turbo Button,Turbo Button,http://www.turbo-button.com/,"April 2, 2021",Privacy Policy,1.0 GB
4113720305326115,Hand Physics Lab,¥990,"Enjoy VR like never before by having full control of your hands and fingers to interact physically with your environment and many different objects and experiences! 

Discover the unique universe of Hand Physics Lab where you will need to fulfill a variety of tasks and puzzles with nothing but your hands!

You will go through more than 80 different puzzles and experiences to unlock multiple playgrounds where you will have full freedom to draw, build and play!

From painting eggs with your fingers, building cube towers, using magnets and telekinesis, shaking hands with your clone, petting a virtual cat, and so much more!

You will definitely put your hands in action!

**Fully playable with hand tracking and/or touch controllers**

**IMPORTANT NOTICE**
The quality of your experience when using hand tracking will heavily depend on your lighting conditions. Please read the guidelines (in-game) on how to optimize your play space for best hand tracking conditions.",Single User,"Sitting, Standing, Roomscale","Hand Tracking, Oculus Touch","Quest, Quest 2",Games,"Casual, Puzzle, Simulation",English,1.2.0.0148(LIVE),Dennys Kuhnert - Holonautic,Holonautic,https://www.holonautic.com/hand-physics-lab,"April 2, 2021",Privacy Policy,596 MB
2792447070854325,Golf 5 eClub,"¥2,208","Be the first Golf Metaverse Champion.
Golf5eClub is a fully immersive authentic golf experience. 
Learn and improve your Golf by taking the full swing. 
Move up in the Golf Metaverse Ranking, certified by the International eGolf Federation.

Fresh update:       
- New 9 holes (Forest) 
- Dynamic Wind Factor
And:
- All your swing data in real time with Xtra Tracking Info 
- Ultra-realistic game physics High Precision Control
- App for IOS and Android with your avatar and latest information
- Fato Dogo and Mako set of clubs
- Languages: English, Spanish, Japanese and Korean 

Includes: 
• 2 x 18 hole courses (Dunes + Forest) to play, train and compete in
• Driving range to perfect your swing 
• Putting green, with multiple game options 
• Wood, Iron, Pitch and Putt version 
• Mini-golf for the whole family  

Play online, compete and chat with friends from all over the world in multiplayer mode.  ","Single User, Multiplayer","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Simulation, Social, Sports","English, Japanese, Korean, Spanish (Spain)",3.194,AAA GAMES STUDIOS S.L.,AAA Games Studios S.L.,https://www.aaagamestudios.com/,"March 26, 2021",Privacy Policy,1.8 GB
1760132027421053,Zombieland: Headshot Fever,"¥2,208","** VR Game of the Year finalist at the 2021 TIGA Awards **
** VR Game of the Year finalist at the 2021 VR Awards **
** Winner of 'Best Small Studio 2021' at the 2021 TIGA Awards **

""Insanely addictive"" - VRFocus
“The gameplay is incredibly fun and really addictive” - BMF VR
""Arcade head blasting fun"" - Beardo Benjo
“The headshot slowmo is seriously addictive” - Cerberusarms
""A joy to play” - Platinum Award, Thumb Culture

The award-winning Zombieland: Headshot Fever is an arcade light-gun game built for VR.

This zombie-killing race sport brings light-gun games into the 21st century! Headshot combos slow the clock, meaning the most precise shooter is the fastest - challenge the leaderboards with skill, speed, and accuracy.

FEATURES
Bullet Time - Two headshots turn the world slow!
Leaderboards - Challenge the world!
Weapons - Unlock and upgrade a range of weapons!
The Zombieland Invitational - The zombie-killing race course of your nightmares!
Arcade Mode - a new roguelite experience!",Single User,"Standing, Sitting",Oculus Touch,"Quest, Quest 2",Games,"Action, Arcade, Shooter",English,1.7.0,XR Games,XR Games / Sony Pictures Virtual Reality (SPVR),https://www.zombielandvrgame.com/,"March 26, 2021",Privacy Policy,2.1 GB
3688751474502123,MeetinVR,Get,"MeetinVR enebles best-in-class metaverse meetings and collaboration. 

Whether you want to meet with your team or with your customers, MeetinVR provides the ideal platform for workshops, training, and education.

FEEL TRULY CONNECTED
From the first virtual handshake, MeetinVR makes people feel like they are closer together, boosting team cohesion and engagement. 

BRING ALL YOUR MEDIA INTO YOUR VR WORKSPACE
Import your images, videos, 360, presentations and 3D models into your beautiful VR rooms and use them during your workshop or presentations. 

DEFY THE LIMITATIONS OF REALITY 
Use the entire 3D space as your creative canvas in addition to whiteboards and screens. Draw in mid-air to express ideas more easily or create sticky notes just by speaking.",Multiplayer,"Standing, Sitting, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"Productivity, Social, Utility",English,31(LIVE),MeetinVR ApS,MeetinVR,https://meetinvr.com/,"March 26, 2021",Privacy Policy,1.0 GB
3433698816645881,Cosmodread,"¥1,490","A VR survival horror roguelike.

Trapped in a dying spaceship filled with horrors, you must explore, survive, and find your way back to the safety of Earth. Cosmodread features a rich, tense and immersive atmosphere that will make you forget about the world outside the headset.

EXPLORE: 
Search for resources and find a way home. Every run will have you play in a new procedurally generated layout, with random positions for rooms, corridors, items and hazards, and different emergent situations. You’ll never quite know what’s behind the next door.

SURVIVE: 
Use your own hands to interact with the environment. Open doors, drawers and lockers and rummage through their contents. Collect basic resources, and craft weapons and equipment to deal with both enemies and hazards.

FIGHT: 
Crouch behind cover and shoot at enemies with your crossbow, or set a trap for them to walk into. But remember: ammo is scarce!",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Horror","English, Chinese (China), French (France), German, Italian, Japanese, Korean, Russian, Spanish (Spain)",1.0.0.22(LIVE),White Door Games,White Door Games,http://www.cosmodread.com/,"March 26, 2021",Privacy Policy,788 MB
2108767382537806,Flow Weaver,"¥2,208","You are trapped. Bound by magic by unknown captors. But you are a Flow Weaver and can move between dimensions. Travel amongst them, learn new spells, and uncover the secrets of this strange world to orchestrate your escape.

Flow Weaver is a narrative escape room game. The player explores and experiments with their environment, moving between different magical dimensions to solve intuitive puzzles towards the goal of escape.

Gameplay allows you to move between your cell and multiple different dimensions (or ""Flows"") as you discover them, learning how each Flow affects the world in different ways. The player uses those differences to solve puzzles and challenges, learn new skills or spells, and uncover new objects and new puzzles. 

Flow Weaver is an immersive seated experience with fully voiced dialogue, a moving soundtrack, and rich narrative lore for fantasy fans to dig into.
",Single User,Sitting,Oculus Touch,"Quest, Quest 2",Games,"Exploration, Narrative, Puzzle","English, Chinese (China), French (Canada), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",1.1.1,Stitch Media and Silverstring Media,Self-published,https://flow-weaver.com/,"March 12, 2021",Privacy Policy,1.6 GB
2617233878395214,Arthur,Get,"Arthur is your virtual office space. It allows you to meet, collaborate and manage your work. In Arthur, you can get into the same room with your team, partners or clients, without any travel. 

Make it your own. Customize the spaces to your needs. Maximize your remote productivity and enjoy all of your favourite tools, such as pinboards, 3D flowcharts, and presentations.

This app includes two versions: a Consumer and a Professional Edition. 
The free and light Consumer Edition offers limited productivity features suited to smaller teams that do not need as much room. In case your virtual office gets too crowded, you can simply upgrade to additional spaces.
The Professional Edition for enterprises and large organizations features vast spaces built for deep collaboration, the full productivity toolkit and end-to-end security. Visit https://www.arthur.digital/product to learn more.","Co-op, Single User, Multiplayer","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,"Productivity, Social, Utility",English,0.21.0,Arthur Technologies,Arthur Technologies Inc.,https://arthur.digital/,"March 5, 2021",Privacy Policy,1.1 GB
2548290978591281,The Climb 2,"¥2,990","The thrill of climbing comes alive with The Climb 2 - explore a new city setting and exhilarating new maps with breathtaking views. Ascend grand peaks, navigate vast caves, climb skyscrapers, and discover hidden shortcuts as you find your path to the top. Compete with friends and conquer leaderboards in asynchronous multiplayer modes. From exploring mountain environments to scaling urban settings, feel the rush of climbing without ropes, and experience breathtaking vistas as you scale new heights.",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Arcade, Exploration, Sports","English, French (France), German, Japanese, Korean, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Venezuela)",2.2,Crytek,Crytek,http://www.theclimbgame.com/,"March 5, 2021",Privacy Policy,4.6 GB
3070239359662935,Luna,"¥1,490","A Bird's peaceful summer slumber is disturbed by the majestic call of a mysterious Owl. Enticed to swallow the last piece of the waning Moon, Bird is blown far from its Golden Gate home.

Unscramble celestial puzzles and create miniature musical worlds. Re-awaken shadowy forests and bring life back to sparkling lakes. Discover hidden creatures, help the Bird reunite the fragmented Moon... and find its way home.

Brought to you by Funomena’s uniquely diverse team of veteran developers (Journey, Flower, Boom Blox, The Sims 2) Luna is an interactive fable about learning by the light of unexpected mistakes.

Solve celestial puzzles to unlock each level's tree, plant and animal spirits.
Place, customize and interact with them in miniature, musical terrariums.
Bring each world to life, revealing Austin Wintory’s haunting, enchanting score.",Single User,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Casual, Puzzle, Relaxation/Meditation",English,8,"Funomena, Inc","Funomena, Inc",https://luna.funomena.com/,"March 5, 2021",Privacy Policy,1.5 GB
1884760688319818,Hyper Dash,"¥2,208","Hyper Dash is a VR multiplayer team based shooter. 

**BALL MODE UPDATE*** 
A brand new game mode brings a ball to the field in Hyper Dash! Grab the ball from mid, and try to shoot it in the other team their goal to score a point. The ball carrier can't dash, but has unlimited sprint, so keep that in mind...

GAME MODES 
Payload, Domination, Control Point, (Team) Deathmatch, Capture The Flag, Elimination, Ball and remix them with Mutators! 

MOVEMENT 
Dash, sprint, and rail grind your way across the arenas to engage the enemy in fast-paced combat and secure the objective for your team.

FEATURES 
Offline mode/Bots, Dedicated servers, Private servers, Rebind-able controls, Left hand support, Voice chat.

CROSS-BUY 
Buy for Rift or Quest and get the other free.","Single User, Multiplayer","Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Shooter","English, Chinese (China), Chinese (Hong Kong), Dutch, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish (Argentina), Spanish (Chile), Spanish (Colombia), Spanish (Mexico), Spanish (Peru), Spanish (Puerto Rico), Spanish (Spain)",1.24.5,Triangle Factory,Triangle Factory,https://hyperdashvr.com/,"February 26, 2021",Privacy Policy,1.4 GB
3682965538398068,Crashland,"¥2,208","CRASHLAND is a VR action horror game set on a hostile alien planet. You play as an intergalactic gladiator who is crashlanding and trying to survive until rescue. Combat in CRASHLAND is fast, vicious, and brutal. You will fight giant hellworms in the desert, terror birds in the forest, scorpions in the mist and spiders in the dark. There is nowhere to hide.

You will need to master your pistol, boomstick, scanner and teleporter to survive. New firing modes and powerups will drop during missions. By gaining XP you can level up, unlock perks, and radically alter how the game plays. 

Features:
- Fast visceral combat against over 50 vicious and deadly creatures. 
- 24 unique missions across desert, forest, and mountain biomes.
- Advanced procedural animation technology that helps bring the virtual creatures to life.
- Weather effects like howling winds, rain, thunder and snow.
- 30 perks to unlock including teleport punch, slow time, and turrets.
- Local, friend and galactic leaderboards.",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Action, Arcade, Horror",English,1.016(LIVE),Llyr ap Cenydd,LAC Games Ltd,http://www.crashlandvr.com/,"February 26, 2021",Privacy Policy,1.7 GB
4603898999650318,Counter Fight ICHIRAN,"¥1,490","Make some mouth-watering ramen!

""Counter Fight ICHIRAN"" is an all-new cooking game created with input from popular ramen store, ICHIRAN.

ICHIRAN is a famous tonkotsu ramen chain with 85 outlets in Japan. Established over 60 years ago, it's been perfecting its hit specialty tonkotsu ramen for a long time, which is why ICHIRAN's ramen is the best in the land. In fact, it's often touted in the media as a ""must-try cuisine"" for foreign visitors.

Game Features:
・Fulfill orders to get a high score! 
Immersive kitchen-based gameplay lets you experience life as a real ICHIRAN employee, racking up points for your ramen preparation skills and speedy delivery.

・Climb the ranks in store management mode! 
Your score in store management mode is entered into a world ranking. Boost your profits to employ more staff and increase seating capacity as you try to hit the high scores with your own unique store!

*In-game kitchen layout may differ from actual restaurants.",Single User,Standing,Oculus Touch,"Quest, Quest 2",Games,"Action, Casual, Simulation","English, Chinese (China), Japanese",1.1.0_96,"Tricol Co., Ltd","Tricol Co., Ltd",https://tricol.jp/product/ichiran/,"February 26, 2021",Privacy Policy,667 MB
3193476307357463,Vanishing Grace,"¥2,208","""Vanishing Grace"" is a narrative puzzle game set in a near-future where a solar storm has changed life on Earth.

You play as Joel, a civil servant who has a quiet life until one day he discovers that Grace, his childhood friend, has disappeared.
Her craft has reached the Citadel unmanned. It's at this point that Joel decides to leave everything behind to find her.
Pilot Grace's craft and travel around desolate wastelands while you discover the story behind her mysterious disappearance.

•Face the challenge of piloting Grace's craft and ascertaining her whereabouts.
•Use a futuristic boomerang to collect the craft’s energy from stones that float in the environment.
•Repair the craft through fun puzzles.
•Discover a deep story about the sacrifices we have to make to find our place in the world. ",Single User,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Games,"Adventure, Narrative, Puzzle","English, French (France), German, Japanese, Korean, Spanish (Spain)",1.0.3,Monte Perdido Studio,Monte Perdido Studio,https://www.monteperdido.studio/,"February 12, 2021",Privacy Policy,3.4 GB
3755552521124500,ANSUZ,Get,"Your words and your magic will change the world.

ANSUZ is a VR werewolf game in which players are divided into two forces.

Good and evil roles are randomly assigned to the 4 players. If you are good, try to find the evil, and if you are evil, try to avoid being found by the good. Use your own words to skillfully argue for victory. When good wins, it will bring peace to the world; when evil wins, it will bring ruin to the world...

ANSUZ is a table talk game played in VR.
Anima and Moon look for and nominate a beaster.
Beaster must lie to Anima and Moon so that they don't find him.
Loki must stir the pot and change the course of the game!",Multiplayer,"Sitting, Standing",Oculus Touch,"Quest, Quest 2",Games,"Casual, Simulation, Social","English, Japanese",1.0.3,CharacterBank inc.,CharacterBank inc.,http://character-bank.com/,"February 5, 2021",Privacy Policy,1.4 GB
3882524545155280,Glue,Get,"Glue is a collaboration platform for teams who need remote meetings to be as great as face-to-face meetings. Glue brings remote teams together to learn, share, plan and create. Combining the best in immersive 3D graphics, virtual reality and cloud computing technology, Glue empowers teams everywhere to maximize their collaborative potential.

Glue offers both FREE and PAID subscriptions to is remote collaboration platform. Within the app you can create a Glue Team and Glue Account with FREE subscription.

FREE subscription offers you all the features of Glue including customizable 3D avatars, spatial audio, selection of persistent meeting spaces, full suite of collaboration tools and the team files storage for your files. 

With the FREE subscription, you can have up to 10 members in your Glue Team and create up to 10 Team Spaces. FREE subscription has a session time limit of 30 minutes per session.

PAID subscription options and upgrading your subscription at www.glue.work/pricing.",Co-op,"Sitting, Standing, Roomscale",Oculus Touch,"Quest, Quest 2",Apps,Productivity,English,6.0.0(LIVE),Glue Collaboration,Glue Collaboration,https://glue.work/,"February 5, 2021",Privacy Policy,512 MB
3349689215139117,Catan VR,"¥1,490","NOW ON QUEST & QUEST 2! 

Catan VR allows tabletop fans and new players alike to experience the best-selling board game in a fresh, fully-immersive format. Take on other players around the world or play against Catan personalities and watch the island come to life in VR for the first time. Catan VR brings everything board gamers love to the Oculus Rift, Oculus Go and Oculus Quest. 

* Classic Catan Gameplay, Now in VR – Experience the award-winning strategy classic for the first time in virtual reality. 

* Custom Catan Environment – Wheat sways, a mandolin strums, and clouds roll over the mountains as you play on the iconic island of Catan itself. 

* Invite-a-Friend & Matchmaking Multiplayer – Enjoy a game with longtime friends or take on the world-wide Catan community via online matchmaking. 

* Catan AI Personalities – Play vs. classic Catan AI opponents designed with guidance from Catan creator Klaus Teuber. 

* Cross-Platform Play – Rift vs. Go vs. Quest? No problem.",Multiplayer,Sitting,Oculus Touch,"Quest, Quest 2",Games,"Casual, Social, Strategy",English,1.1.842,Experiment 7,Experiment 7,http://www.experiment7.com/,"February 5, 2021",Privacy Policy,476 MB
