Game_Id,Game_Name,Game_price,Game_description,Game_platform,Game_genre,Game_playArea,Game_Controllers,Game_rating,Game_releaseDate,Game_latestDate,Game_version,Game_type,Game_modes,Game_languages
1985fa18-baa6-4e26-8470-f6427d34d29f,Mars rescue: unknown,¥339,"Description

Mars rescue: unknown On Mars is a shooting game, you need to perform a search and rescue mission, on the way, your traffic tool malfunction, and attacked by alien species, you have to do is survive, waiting for rescue, pick up your weapons, to get rid of the enemy!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Shooter",Room-scale,"VIVE Controllers
VIVE Cosmos Controllers",13+,7/27/2016 7:56,10/3/2017 6:00,Mars rescue unknown 1.0,Game,Singleplayer,English (United States)
d2ee800c-4ee7-44d6-a0ad-ff7f6ecd5d42,Lost in the Ocean VR,¥798,"Description

Close your eyes, put your VR headset on, and you’ll become a shipwrecked man, on a tropical island in the middle of Pacific Ocean.
First of all, you have to survive.
That’s because your hunger and thirst will make you suffer, like in real life.
So you have to understand how to satisfy your primal needs, interacting with animals or plants that you will find on the island.
Of course you will need to craft some tools, using rocks, wood, plants, and start a fire to cook or to have light during the night.
But, if surviving is your first objective, the second one is to escape the island. To achieve to runaway, you’ll have to build a raft and face the Ocean’s weaves.
Can you handle it?

ABOUT THE PROJECT

This will be the first release of the game, further updates are coming soon.
 
Our desire is to continue working on it, implementing the game with new interactable objects, food, drink, tools, animals and, most of all, we would love to add new islands and the way to move from one to the other.

So, in this first phase, we will really appreciate 
all your feedback and advices, of any kind, 
they will help us to develop a better game.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action","Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers
Valve Index Controllers",10+,3/1/2017 8:02,9/18/2018 3:08,3.1,Game,Singleplayer,English (United States)
a4293bd8-9623-479c-b570-3ac2aae559c5,The spirit of dream（Demo）,Free,"Description

When you wake up after found himself in a strange luxurious big room, placed in the sight of an elf game world, and are required to protect elf people in the world is not a monster, which need you to struggle to fight against monsters, cheer man!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Strategy","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,4/14/2017 9:02,7/27/2017 2:57,0.1.1,Game,Singleplayer,Chinese (Simplified)
464b8515-a869-4fdf-930d-d19152dc657a,Baskhead Training,¥798,"Description

BASKHEAD TRAINING: become the world’s BEST BASKET HOOP!
 
Baskhead Training allows you to play basketball like never before: this time you’re not the player but the hoop!
Balls will be flying at your head: catch as many as you can! Hoopmaster, your funny but rigorous coach, will be here to help.
Progress through 20 levels, with increased difficulty, bonus balls and special effects. Are you up for the challenge?
Baskhead Training perfectly uses the head tracking capabilities of your VR device to create a fresh, addictive gameplay. Your friends will also love watching you play!
 
2 modes
Levels: 20 levels - 4 modes, with increasing difficulty and new game mechanics. Hoopmaster will teach you how to catch golden, fire, and ice balls and score special combos. Will you keep up with the pace?
Arcade: Score as many points as you can in 45 seconds - with boosts and combos.  Build crazy combos and watch the cheerleaders dance as you climb your way atop the International Baskhead leaderboard.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Action
Sports","Seated
Standing
Room-scale",Gaze,Everyone,4/24/2017 7:31,8/7/2017 8:51,1,Game,Singleplayer,English (United States)
75f02233-09ce-4e11-9eac-db37f7f5da23,Newton's House of Forces,"¥1,120","Description

Sure you’re in our space-based research facility, but even in space you need a recreation room. So, in this unit, enter the rec room and dance with holograms, play a little billiards or just relax and watch some television. Oh, and you might just learn a few things along the way.

Wendy, the Science Teacher, gets to play with a Tesla Coil and you go along for the ride. If you don’t know what a Tesla Coil is, we can tell you that it is a shocking experience. 

The Physics Force Field is like no place you’ve ever traveled. It’s a playground where Coulomb’s Law and Newton’s first three laws come alive with giant circus balls, force fields, traction beams and the laws of gravity completely suspended. You will experience the laws of nature in a way that would never be possible in the real world. 

Football and concussions are a big topic of conversation and for our virtual field trip, we travel to Purdue University and discuss the latest science with American football helmets, the forces involved with the sport and actions being taken to better protect athletes using the laws of physics.

Finally, in our story, we learn about the physics in the game of pool as well as how Newton’s laws of motion are an integral part of this game. It’s a fascinating story of action and reaction.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Video
Simulation
Sci-Fi
Narrative
Education","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,5/29/2018 4:00,8/2/2019 3:02,2,Game,Singleplayer,English (United States)
75e6b4c6-4d1b-424c-9119-b0b7664f88bb,Calculation,Free,"Description

This is a puzzle VR casual game, the player according to the number around the box to determine which box is green, to inspect the player's ability to think and observe, the scene is closed room. Like the challenge of small partners may wish to try, and use your brain to see how many you can get off.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Strategy",Room-scale,"VIVE Controllers
VIVE Cosmos Controllers",Everyone,7/7/2017 9:37,10/14/2017 15:30,1,Game,Singleplayer,Chinese (Simplified)
d2768891-d97f-4a06-9c9d-ecfb307f4d97,Cargo Cult: Shoot'n'Loot,¥115,"Description

Have you ever dreamt of being a brave captain of air battleship in a world of total cargo cult? Or shooting hordes of stone golems with a six-barreled gun and blowing up the armor of Flying Bombers with homing missiles? Do you dream of exciting veers between giant rocks and ancient mechanisms?


Shoot’n’Loot will give you all of these and even more! Cover yourself with a shield, fire with two hands, make a real Armageddon with a machine gun in one hand, shotgun in the other and piece of huge rock you have blown up! Unlock and upgrade all types of weapons including deadly Doom Rocket Launcher! Turn fragile schooner into a deadly machine of destruction carrying death, disruption… and lots of FUN!


KEY FEATURES:

Hurricane Shoot’em Up + Virtual Reality = Unlimited Drive!
Turn left, blow up giant Doomcopter. Turn right, shoot tons of flying Bombers. Take a look forward - WOW! The titanic rock is falling right on your head! You have never felt such a deep experience before, but you can now!


Rush through the World of Giant Palms, Pirate Ships and Homing Missiles!
Enter the world of total cargo cult. The world that have been destroyed and have revived from ashes. The world full of ancient wooden mechanisms and stone golems worshipping them, beautiful palms and deadly homing missiles. Fancy place that will never make you stop being surprised!


Six-barreled Machine Guns with Grenade Launchers & Light Shields!
Upgrade my favourite six-barreled bronze Machine Gun? Or unlock destroy-them-all-style steam Rocket Launcher? Or maybe it’s better to use the shotgun in one hand and shield in the other one? You choose!


Decompose Giant Bosses with Might of your Weapon!
Battle against fast swarms of Iron Hornets, mad Kamikadze Ships, heavy and armored Doomcopters, merciless Missile Towers, and more. Don’t forget about giant and powerful BOSSES made from deadly parts forged into one crazy mind! Use all your tactical skills and reaction on 100%!
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Casual
Action
Shooter","Standing
Room-scale","VIVE Controllers
Oculus Touch
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,3/13/2017 10:49,8/8/2017 3:05,1,Game,Singleplayer,English (United States)
a38aa0c8-96e7-478a-b78c-42386cf5b1b6,Nevrosa: Prelude,Free,"Description

You woke up in a strange place — is it a dream or reality? What do you need to do? Are you alone here?

A sneak peak into Nevrosa world that brings new gameplay mechanics to VR games:

Redirect walking — we don't use teleport or any other locomotion system. You'll have to do it on your own but don't go beyond your chaperone! You can get on youtube!
No jumpscares.
You just take things with your hands and only one button is used — press a trigger on your controller to interact.
Oh and you can die. And probably will.

Original puzzles, dark atmosphere and creepy creature and a creepy creature that follows you will help you to prepare for the upcoming full-time escape-horror experience that will finish the story you have started.

Some more things you'll probably find in Nevrosa: Prelude

Art deco-inspired environment filled with creepy puzzle machines is waiting to share it’s secrets. 
Survival horror elements: strange creatures hide in this room… What will happen when you meet?
An evil artifact in your hands: why does it follow you? Does it whisper something or is it just in your head? 
Dark soundtrack with position sound system.
Different endings: you decide how this nightmare ends.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Casual
Action
Horror",Room-scale,"VIVE Controllers
Oculus Touch
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers",13+,4/5/2017 6:22,8/29/2017 9:32,1.2,Game,Singleplayer,Chinese (Simplified)
19074214-a427-429c-b531-b6c44f134227,Monster Maze VR,¥100,"Description

Monster Maze VR is a virtual reality maze with monsters that you can shoot. You will be teleported in spooky scenes, where you will need to find your way out of the mazes.
You will have to face your fears of height, monsters, giant spiders, snakes, death and much more.

Key Features:

-The game is approximately 25 minutes long.
-To navigate you need to hold the left touchpad while swinging your arms in a walking motion. To stop moving release the left touchpad.
-To change directions, your headset and controllers need to point in the same direction you want to go.
-Just follow the instructions in the game.
-An HTC Vive is required to play this game.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Shooter
Horror","Standing
Room-scale",VIVE Controllers,Everyone,3/6/2017 3:26,1/4/2018 9:57,1.0.0,Game,Singleplayer,English (United States)
462559ab-e372-4dd5-a634-991dfb46672e,ZombVR,"¥1,380","Description

Immersive SP and Coop MP VR COD-style zombie shooter with both free-range or teleport motion, area unlocks and upgrades. Various other game modes like Sniper Defense, Onslaught, shooting range, shooting gallery, raining heads. Realistic guns and melee combat including sniper rifles and swords.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Action
Shooter","Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",13+,2/12/2018 10:26,2/12/2018 10:26,1.1.0,Game,Multiplayer,English (United States)
d26b8d7c-fb7f-48f7-b04d-8580c85cceed,Cashmere Virtual Dress Designer,Free,"Description

Create your very own virtual dress using luxuriously soft Cashmere bathroom tissue.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Art & Design","Standing
Room-scale",VIVE Controllers,Everyone,3/9/2017 4:12,10/17/2017 2:51,1,Game,Singleplayer,English (United States)
a3858c5c-e23e-4b4b-91c4-64ee627a24f2,Strange and Weird Museum,"¥1,520","Description

ABOUT THIS GAME
Strange things are happening in the museum. In this museum you have to capture the phenomenon using a camera.
A variety of statues dances and approaches to you. Take pictures so that these statues can not reach to you. 
And Please enjoy watching various theme.

1. Use the trigger on the controller to take pictures!
2. Observe statues!
3. Take a picture of the upcoming statues!
4. Observe various themes!
5. Take a picture of the boss statue at the end of the theme!

STORY

Stanley, a 21 year old, wants to have a new camera in order to fulfill the dream of a photographer.
One day, strange rumors began to spread from a secluded museum.
Although a bit scary, Stanley goes to a strange and weird museum to take picture the phenomenon for fulfill his dream.

this game

statues can be threat. they are mischievous statue so they want to surprise you.
you have to take them picture using camera. Go to inside of museum for catching museum's secret.
we want make people to funny. so statues moving is very mischievous. many kids like it.
adult also enjoy this game.

WHAT THE DEVELOPERS HAVE TO SAY:
Why Early Access?
“We need more time for the full version, and you need your feedback as you develop.”
Approximately how long will this game be in Early Access?
“about 1~2 month”
How is the full version planned to differ from the Early Access version?
“We are planning to use the existing stage as a night background in hard mode.
We are also planning to make our game more abundant.
Finally, we are considering an additional stage”
What is the current state of the Early Access version?
“current version is 0.9 version.
we plan to not early access version will be 1.0 version.

Three stages and a boss are completed now.
Five kinds of statue appear except boss, and interesting animation is applied to each stone statue.

The sound of the camera, the moving sound of statues, and BGM are applied.”
Will the game be priced differently during and after Early Access?
“no
we'll do not change price”
How are you planning on involving the Community in your development process?
“We will receive the comments and forward them to the developers.
We will leave feedback by email and contact.”



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Casual
Shooter
Sci-Fi","Seated
Standing
Room-scale","VIVE Controllers
Windows MR Controllers
VIVE Cosmos Controllers",Everyone,1/31/2019 12:02,1/31/2019 12:02,v1.00,Game,Singleplayer,English (United States)
d2510605-5956-4aa2-abac-d61e7aa4752f,VR_NoWhereToEscape,¥560,"Description

Fuzhou City, Fujian Province, Virtual Mirror Electronic Technology Co., Ltd., with product as the core concept, provides a different product experience for the majority of VR enthusiast professionals.

There is no escape game, telling a warrior time and space to cross the zombie towns, palaces, basement, save the world, the world of life. It will be one of the most classic games, giving you the most immersive experience and the thrill of fighting.

Game Instructions:
""Level"": 5 off, selective adjustment, flexible. They are: 1. Hell Angel; 2. Death Abyss, 3. Palace Wills, 4. Atlanta Temple, 5. Novices Release.
""Weapons"": mainly bows and arrows. Operation: Grab the arrow on both sides of the right hand handle, and you can use the upper arm to release the arrow.
The story of the game is ups and downs.
Novice release
This level is purely recreational;

Death abyss
Once the dragon's nest was ruthlessly trampled by the demon army, it was caught in an abyss of death. There will be magic books in this land, and the energy is huge. The constant army of monsters is still coming. They are bringing them into the pool of blood. The warriors pick up the weapons in their hands, embark on the journey, and use the head of the demon leader. Sacrifice the prosperity of the dragons of the past.

Palace remains
Enjoy the fun of killing monsters in the retro-styled palace complex, use bows and arrows and your flexible position, avoid monster attacks and kill monsters, challenge layer levels in a limited time, try your limits.

Temple of Atlantis
Legend has it that countless treasures are sleeping here. There are always people who break in but no one or come back. There is no one to dare to live in this area. According to legend, there are countless undead wandering here at night, but they can always hear the mourning of the victims... The depths of this ruins What kind of secret is hidden? Desperate, do you dare to challenge?

At this time, a hard battle is waiting for us, the warriors let us save the world together! to be continued……



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action
Strategy
Horror","Standing
Room-scale",VIVE Controllers,Everyone,9/7/2018 11:59,9/11/2018 3:21,1,Game,Singleplayer,"English (United States)











Chinese (Simplified)"
18cbac5c-eb5d-49f1-912f-232c4821092e,Ceggtcher VR,¥341,"Description

For each caught egg the player is given one point. First, the eggs roll slowly, but the pace of the game is accelerating gradually. Every 20 and 30 scored points the pace of the game slows down a bit. 

In the case the egg falls, the player is given a penalty point, which is indicated by a chicken - it will appear on the box on your right. If it occurs in the presence of a kitten, which appears in the box on your left, then the player is given a half of the penalty point - on the box on your right appears an egg instead of the chicken. 

Every 20 and 30 of caught eggs the penalty points will be cancelled. After receiving three penalty points (from three to six eggs fell down), the game stops. 

The game has two difficulty levels and mode Time Attack. In the simple mode, the eggs start to roll only by three trays at the same time. In the hard mode on all four trays and the fourth tray is located behind you! 

In Time Attack mode eggs will roll by 3 trays for three minutes, every second quicker – you should lose as few eggs as possible. 

Test your dexterity! Catch as many eggs as you can!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Action",Standing,"VIVE Controllers
Windows MR Controllers
VIVE Cosmos Controllers",Everyone,1/9/2017 6:49,1/9/2017 6:49,1,Game,Singleplayer,English (United States)
d232858e-0d9e-40d9-8ec0-e2272b733772,#Archery,¥980,"Description

Imagine waking up one day and having to do basically everything with a bow and arrow. Crazy right? Well, that is what happened to you and now you need to live your life accordingly. Play your way through your various work days where you sell ice cream to kids, make vegetarian pizzas, deliver newspapers, chop wood, catch fish, destroy someones lawnmower and various other shenanigans. We don’t judge, but we certainly encourage you to destroy EVERYTHING! After all - you’re the master of #Archery in VR. Don’t try this IRL. 

After playing this game you can add the following job titles to your CV:

Pizza Baker
Paper Deliver
Wood Chopper
Fisherman 
Ice Cream Seller
Hot Dog Eater
Florist
Balloon Smasher
Gunslinger
Basketball Player
Whack-A-Moler
Airplane Crasher
Fluffy Unicorn Creator

& more to come…

VRUnicorns is a bunch of game jammers from Europe. We fancy making quirky semi-realistic room scale VR sports games with a touch of grotesque humor.

A bit of our #Archery story:
Jakob and Max have known each other since many years. Like since waaaaay......back. Julie and Max first met each other at Shayla Games in Spring 2015. Max and Julie organized a Vive Jam in Stockholm in Autumn 2015 and Max had invited Jakob, who mainly sat in a room for himself being grumpy. 

Julie organized a Vive Jam in Copenhagen in early 2016 and Max brought Jakob to Copenhagen. Jakob was still grumpy, but very productive and PizzaHood was the very first version of what we now call #Archery. 

Jakob and Max continued working on so-called Pizzahood and then became part of VRUnicorns early Summer 2016 (talks about it started in Amsterdam...go figure) and Julie joined the dev team as what we call #IdeaGuy (which means all talk - no talk...testing&giving feedback an such). She forced the name #Archery on the game. For reasons only she knows. Julie was finally allowed to join the dev team for real early 2017 (she was kicked out of version control many times before that) and Horatiu is also working on #Archery now in between #SelfieTennis & #Utopia.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite",Sports,"Standing
Room-scale","VIVE Controllers
Oculus Touch
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,7/5/2017 1:47,12/20/2017 4:03,1,Game,Singleplayer,English (United States)
a34f577c-f02f-4ffb-b5c1-fd06d5de95b6,DrumKit VR,¥568,"Description

"" DrumKit VR "" is a VR game lets you play drum kit in VR world. Currently support HTC Vive. 

Components 
———————— 
- Bass Drum 22in 
- Hi-Hat 14in 
- Floor Tom 14in 
- Crash Cymbal 18in 
- Snare Drum 14in 
- Tom-Tom 13in & 16in 
- Splash Cymbal 12in 
- Ride Cymbal 20in 
- China Cymbal 20in 

Play 
———————— 
Two Vive handles are equivalent to drumsticks. Pull the left trigger to make Hi-Hat Open-Closed. Pull the right trigger to make a hit on Bass Drum. It's that simple! 

Next Version 
———————— 
Custom sound available. 

CAUTION 
———————— 
Make sure there are no obstructions within the scope of activities or other people, especially children.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                Valve Index                            


                                                                                                                                                                VIVE Cosmos Elite","Simulation
Music","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,6/17/2016 8:26,8/4/2017 8:19,1.0.0,Game,Singleplayer,English (United States)
45b0278b-52b2-4156-82a2-2bf3e02523a4,Quizality - Christmas! (Early Access),¥498,"Description

Now you have a VR Christmas Quiz! Ho - Ho - Ho!

Quizality - Christmas Edition is a single player multiple choice quiz. Bursting with festive trivia, it might just be the game that gets Grandpa Scrooge trying that new-fangled VR nonsense after he wakes up from his Christmas dinner nap.

Play 3 rounds of increasing difficulty, on a sleigh journey through a winter wonderland - answering questions on Christmas movies, music and trivia.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Simulation",Seated,"VIVE Controllers
VIVE Cosmos Controllers",Everyone,12/26/2016 8:50,8/30/2017 9:23,1.1,Game,Singleplayer,English (United States)
18bc7040-5325-4e38-b4d2-5d3ffc8cdb86,TrinityVR,¥310,"Description

Trinity VR is the first live-action, immersive, interactive, virtual reality sci-fi experience… In a future where humans have long been extinct, the last surviving androids fight a final war for freedom against an all-powerful Singularity, their God…Who am I? What role do I play in the story?
(also playable on Oculus Rift)



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Video
Sci-Fi","Seated
Standing",Gaze,13+,11/21/2018 12:13,8/12/2019 4:45,V03,Game,Singleplayer,English (United States)
459b87bd-41ea-431d-8a3c-e1e71f966db8,Jumping Down Stairs,¥114,"Description

This is a VR version of the game (NS-Shaft). 
As a developer, we all have a common memory of playing small desktop games when we were in school. This application tried to refine the 2D game into VR experience.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite",Casual,Room-scale,VIVE Controllers,13+,12/7/2016 7:43,7/27/2017 1:30,1,Game,Singleplayer,English (United States)
757278c4-5f68-493f-9491-5595f6613c4d,Fix my toy or die,"¥1,018","Description

What are your favorite toys when you are a child?And where are they now?
When toys have been forgotten,they will come back into your nightmare,and they will...
You must find all the answers of puzzles to get survive,good luck!
There are only few talents can pass the chapters successfuly,are you one of them?
Let's see!

Game tips:
- Look around as possible as you can
- Release your imagination



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action","Standing
Room-scale",VIVE Controllers,17+,11/25/2016 3:42,8/18/2017 1:45,1,Game,Singleplayer,"English (United States)











Chinese (Simplified)"
d1e6676a-8e4c-4abf-9741-0e8493dfe151,Secret Doctrine,¥799,"Description

Secret Doctrine - first person adventure, puzzle game.
Science-fiction story for any age, dedicated to Robert Sheckley.

""Do we always know for sure where a subway car is taking us to? Wherever it is traveling to, it is us who choose the route.
A routine trip back home turns into a course of unusual adventures for the hero of the story"".

The game is guaranteed to put you in a good mood! You will be impressed!

Chinese - subtitles;
English - full audio, subtitles;
Russian - full audio, subtitles.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Sci-Fi",Seated,"Keyboard
Mouse",Everyone,6/29/2017 10:14,9/20/2017 6:51,1.0.0.0,Game,Singleplayer,"English (United States)











Russian











Chinese (Simplified)"
a31f73b9-4f95-4ab3-9578-2fe5593d1ca6,VR Paper Star,"¥2,050","Description

Set slightly into the future, many things have changed but the good old newspaper hasn't. In a fictional town called West Ville, players jump aboard a futuristic hoverboard and deliver newspapers to as many customers as possible. A fast paced game where players must navigate their way through the streets, avoiding many obstacles as they progress whilst meeting the required points score. Quick-wittedness is required especially when navigating traffic, animals, characters and other obstacles within the game.

Budding Paperboys and Papergirls can now fully test their throwing and newspaper delivery skills over 21 levels using the games' highly advanced simulated physics. Challenge yourself further with 'Spin Mode' or for those wanting to flex their muscles, 'Fitness mode'.

Rack up the points and you too can become a VRPaperStar!

Features
•	Arcade newspaper throwing madness
•	Super accurate physical throwing mechanic with VR controllers
•	360 degree fully immersive VR experience
•	21 levels in an epic town setting
•	AI Lawnmowers, Self driving cars, Star coins, Mollie the cat and a huge cast of characters
•	Specialised VR score HUD for better immersion 
•	Fitness Mode & Spin Mode
•	Featuring original music 
•	Physical & mental challenge
•	Real-time lighting and shadows



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite",Action,"Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,1/21/2019 7:55,1/21/2019 7:55,1,Game,Singleplayer,English (United States)
18a598af-124c-46a8-8644-567476140bda,Wild World of Wonder,"¥1,120","Description

The villain is a super weed, the bees need saving and a magical cafe serves up genetic engineering. Science is everywhere in this immersive and amazing trip through the work scientists are doing to genetically change organisms. Thinking Frankenstein? Well, we look at the facts of what it's all about including the good and the bad. At the GMO Cafe, you are served up genetically modified foods with an explanation of the purpose for each change. In the animated surround-you short, Save the Bees, we learn about the challenges bees are facing due to natural and unnatural changes in our world. And of course, Wendy the Science Teacher, explains the fascinating basics of genetic engineering in her special way that makes everything clearly understandable. As always, Next Gen Science standards are satisfied, in this case, related to biotechnology.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                                                VIVE Cosmos Elite","Video
Narrative
Education","Seated
Standing
Room-scale","VIVE Controllers
VIVE Cosmos Controllers",Everyone,6/19/2018 8:06,6/19/2018 8:06,1,Game,Singleplayer,English (United States)
455d18df-39e7-4ef2-8b78-dfc92366ad9c,Abduction Prologue: The Story of Jonathan Blake,Free,"Description

ABDUCTION is a series of narrative story experiences.

What is Abduction?
You wake up in the middle of the night and realize you’re not alone. Armed with your wits, make it through your apartment and survive the ABDUCTION.

Genre: Horror Survival
History of Abduction
Since the dawn of time, humans have been the subject of horrific experiments and abductions. The creatures that take us in the night have the innate ability to paralyze our bodies, or minds, and erase our memories … until now.

In this survival horror-meets-puzzle game, you need to work your way through your surroundings to survive the ABDUCTION!

To do this, you play as a series of characters at different moments in their lives. Watch as their lives transform, and they begin to build up a resistance to the abilities of the creatures… and take back control of their very lives. 

In the prologue, you play as Jonathan Blake in the brief public demo from the ABDUCTION game series.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos Elite","Adventure
Action
Horror",Room-scale,VIVE Controllers,17+,1/9/2017 4:05,8/18/2017 1:33,0.56,Game,Singleplayer,English (United States)
d1da0fb0-779b-4c00-a9f0-9a0a98905c8c,Ana'Adventure,¥341,"Description

Anna, a world famous bounty hunter, her adventures, must be wonderful!
    Deadly Rescue: within a small western town overnight become zombies paradise, Anna entrusted to rescue survivors!
    Under Ground: an underground cave full of mystery and fear, Anna must use her wisdom and skill to find the root causes of evil!
    Dinosaur Crisis: In the eastern Pacific Ocean on an island, is located in the   world's only dinosaur theme park, attracting a large number of tourists every month! Suddenly one day, originally domesticated dinosaurs crazy and rushed out of the park, frenzied attack tourists, the island became an instant purgatory!
                                 A week later, through the investigation, the cause of the incident led to a secret experiment on the island! Anna's goal is to find the laboratory on the island to collect the data of the experiment!
                
Operation: 1.  The left hand control props, the right hand handle control weapons, press the trigger button to attack, disk button to swicth weapons
                    2. Press the left hand disk button to move 
                    3. Throwing weapons need to press the trigger button after thrown forward
                    4. Melee weapons need press down the trigger button and wielding  to attack
                     Tips: Now you can freely choose chapters to experience, subsequent chapters is going to be added!



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Cosmos Elite","Action
Shooter
RPG",Standing,"VIVE Controllers
VIVE Cosmos Controllers",13+,3/17/2017 8:09,10/17/2017 3:06,1,Game,Singleplayer,Chinese (Simplified)
a3081d73-8fdd-42ca-873f-0489232aaee5,Home Plate Baseball,¥520,"Description

Home Plate Baseball is a baseball simulator and mini-game collection​ for VR HMD with motion controllers.

​Baseball Game: Normal 3 inning baseball game 3 strikes to an out, 3 outs to an inning. If you get four balls you get a walk. Make sure to choose your swings carefully. Score as many runs as you can in three innings. If the ball lands in the infield it's an out, farther from home you'll get more bases. If tied at the end of three innings you'll continue to repeat the last inning.

​Home Run Derby: You will use the motion controller to swing at pitches to send them to the fences. ​The pitch will always come to the same location. 

Catching Game: Catch as many pitches as you can as they come at you.​

Umpire Simulator: Call balls and strikes, using the trigger and touchpad.

Hard mode: Pitches come in much faster, the fastest pitches are over 100 mph.



Continue reading","VIVE                            


                                                                                                                                                                VIVE Cosmos                            


                                                                                                                                                                VIVE Pro                            


                                                                                                                                Oculus Rift                            


                                                                                                                                Oculus Rift S / Quest + Link                            


                                                                Valve Index                            


                                                                                                Windows Mixed Reality                            


                                                                                                                                                                VIVE Cosmos Elite","Casual
Sports
Simulation","Standing
Room-scale","VIVE Controllers
Oculus Touch
Windows MR Controllers
VIVE Cosmos Controllers
Valve Index Controllers",Everyone,5/6/2019 3:15,8/1/2019 2:42,2.7,Game,Singleplayer,English (United States)
